INDEX,URI_1,URI_2,per_from_org_name_0|null,per_from_org_name_0|sqrt,per_from_org_name_1|null,per_from_org_name_1|sqrt,per_from_org_name_2|null,per_from_org_name_2|sqrt,per_from_org_uri_0|null,per_from_org_uri_0|sqrt,per_from_org_uri_1|null,per_from_org_uri_1|sqrt,per_from_org_uri_2|null,per_from_org_uri_2|sqrt,per_name_0|null,per_name_0|sqrt,per_name_1|null,per_name_1|sqrt,per_name_2|null,per_name_2|sqrt,per_participated_event_uri_0|null,per_participated_event_uri_0|sqrt,per_participated_event_uri_1|null,per_participated_event_uri_1|sqrt,per_participated_event_uri_2|null,per_participated_event_uri_2|sqrt,per_published_work_uri_0|null,per_published_work_uri_0|sqrt,per_published_work_uri_1|null,per_published_work_uri_1|sqrt,per_published_work_uri_2|null,per_published_work_uri_2|sqrt,per_role_at_event_uri_0|null,per_role_at_event_uri_0|sqrt,per_role_at_event_uri_1|null,per_role_at_event_uri_1|sqrt,per_role_at_event_uri_2|null,per_role_at_event_uri_2|sqrt,per_published_work_coauthor_0|null,per_published_work_coauthor_0|sqrt,per_published_work_coauthor_1|null,per_published_work_coauthor_1|sqrt,per_published_work_coauthor_2|null,per_published_work_coauthor_2|sqrt,per_published_work_bow_0|null,per_published_work_bow_0|sqrt,per_published_work_bow_1|null,per_published_work_bow_1|sqrt,TRUTH
56,https://w3id.org/scholarlydata/person/makotop-kato,https://w3id.org/scholarlydata/person/makoto-p-kato,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
57,https://w3id.org/scholarlydata/person/hak-kim,https://w3id.org/scholarlydata/person/haklae-kim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,https://w3id.org/scholarlydata/person/haklae-kim,https://w3id.org/scholarlydata/person/hak-kim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,https://w3id.org/scholarlydata/person/craig-a-knoblock,https://w3id.org/scholarlydata/person/craig-knoblock,0.75,0.8660254038,1,1,1,1,0.6666666667,0.8164965809,1,1,1,1,1,1,1,1,1,1,0.0769230769,0.2773500981,0.5,0.7071067812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666667,0.4082482905,0.4166666667,0.6454972244,1,1,0.1724573594,0.4152798568,0.7711864407,0.8781722158,1
60,https://w3id.org/scholarlydata/person/craig-knoblock,https://w3id.org/scholarlydata/person/craig-a-knoblock,0.75,0.8660254038,1,1,1,1,0.6666666667,0.8164965809,1,1,1,1,1,1,1,1,1,1,0.0769230769,0.2773500981,0.5,0.7071067812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666667,0.4082482905,0.4166666667,0.6454972244,1,1,0.3670246368,0.6058255828,1.6412429379,1.2811100413,1
61,https://w3id.org/scholarlydata/person/birgitta-koenig-ries,https://w3id.org/scholarlydata/person/birgitta-konig-ries,1,1,0.8571428571,0.9258200998,1,1,0.5,0.7071067812,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.7071067812,1,1,0,0,0,0,1
62,https://w3id.org/scholarlydata/person/birgitta-konig-ries,https://w3id.org/scholarlydata/person/birgitta-koenig-ries,1,1,0.8571428571,0.9258200998,1,1,0.5,0.7071067812,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.7071067812,1,1,0,0,0,0,1
63,https://w3id.org/scholarlydata/person/markus-kroetzsch,https://w3id.org/scholarlydata/person/markus-krotzsch,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1913439636,0.4374288097,0.8795811518,0.9378598786,1
64,https://w3id.org/scholarlydata/person/markus-krotzsch,https://w3id.org/scholarlydata/person/markus-kroetzsch,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888382688,0.2980574924,0.4083769634,0.6390437883,1
65,https://w3id.org/scholarlydata/person/luis-a-leiva,https://w3id.org/scholarlydata/person/luisa-leiva,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
66,https://w3id.org/scholarlydata/person/luisa-leiva,https://w3id.org/scholarlydata/person/luis-a-leiva,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
67,https://w3id.org/scholarlydata/person/dave-lewis,https://w3id.org/scholarlydata/person/david-lewis,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0.2727272727,0.5222329679,0.5,0.7071067812,1,1,0.0705882353,0.2656844657,0.4109589041,0.6410607648,1
68,https://w3id.org/scholarlydata/person/david-lewis,https://w3id.org/scholarlydata/person/dave-lewis,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0.2727272727,0.5222329679,0.5,0.7071067812,1,1,0.1670588235,0.4087283004,0.9726027397,0.9862062359,1
69,https://w3id.org/scholarlydata/person/ryan-n-lichtenwalter,https://w3id.org/scholarlydata/person/ryann-lichtenwalter,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
70,https://w3id.org/scholarlydata/person/ryann-lichtenwalter,https://w3id.org/scholarlydata/person/ryan-n-lichtenwalter,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
71,https://w3id.org/scholarlydata/person/john-mccrae,https://w3id.org/scholarlydata/person/john-p-mccrae,0.1666666667,0.4082482905,0.3333333333,0.5773502692,1,1,0.1666666667,0.4082482905,0.3333333333,0.5773502692,1,1,0.5,0.7071067812,0.5,0.7071067812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333,0.2886751346,0.2,0.4472135955,1,1,0.1572327044,0.3965257929,0.5434782609,0.7372097808,1
72,https://w3id.org/scholarlydata/person/john-mccrae,https://w3id.org/scholarlydata/person/john-p-mccrae,0.1666666667,0.4082482905,0.3333333333,0.5773502692,1,1,0.1666666667,0.4082482905,0.3333333333,0.5773502692,1,1,0.5,0.7071067812,0.5,0.7071067812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333,0.2886751346,0.2,0.4472135955,1,1,0.1572327044,0.3965257929,0.5434782609,0.7372097808,1
73,https://w3id.org/scholarlydata/person/john-p-mccrae,https://w3id.org/scholarlydata/person/john-mccrae,0.1666666667,0.4082482905,0.3333333333,0.5773502692,1,1,0.1666666667,0.4082482905,0.3333333333,0.5773502692,1,1,0.5,0.7071067812,0.5,0.7071067812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333,0.2886751346,0.2,0.4472135955,1,1,0.1656184486,0.4069624659,0.5724637681,0.7566133544,1
74,https://w3id.org/scholarlydata/person/john-p-mccrae,https://w3id.org/scholarlydata/person/john-mccrae,0.1666666667,0.4082482905,0.3333333333,0.5773502692,1,1,0.1666666667,0.4082482905,0.3333333333,0.5773502692,1,1,0.5,0.7071067812,0.5,0.7071067812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333,0.2886751346,0.2,0.4472135955,1,1,0.1656184486,0.4069624659,0.5724637681,0.7566133544,1
75,https://w3id.org/scholarlydata/person/pablo-mendes,https://w3id.org/scholarlydata/person/pablo-n-mendes,0.0476190476,0.2182178902,0.3333333333,0.5773502692,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.3535533906,0.5,0.7071067812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857,0.1889822365,0.0833333333,0.2886751346,1,1,0.1589648799,0.3987040003,0.6825396825,0.8261595987,1
76,https://w3id.org/scholarlydata/person/pablo-n-mendes,https://w3id.org/scholarlydata/person/pablo-mendes,0.0476190476,0.2182178902,0.3333333333,0.5773502692,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.3535533906,0.5,0.7071067812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857,0.1889822365,0.0833333333,0.2886751346,1,1,0.0628465804,0.2506922025,0.2698412698,0.5194624816,1
77,https://w3id.org/scholarlydata/person/daniel-miranker,https://w3id.org/scholarlydata/person/daniel-p-miranker,0.5,0.7071067812,0.75,0.8660254038,1,1,0.25,0.5,0.5,0.7071067812,1,1,0,0,0,0,0,0,0.1666666667,0.4082482905,0.5,0.7071067812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666667,0.2581988897,0.5,0.7071067812,1,1,0.1376720901,0.3710418981,0.4641350211,0.6812745563,1
78,https://w3id.org/scholarlydata/person/daniel-p-miranker,https://w3id.org/scholarlydata/person/daniel-miranker,0.5,0.7071067812,0.75,0.8660254038,1,1,0.25,0.5,0.5,0.7071067812,1,1,0,0,0,0,0,0,0.1666666667,0.4082482905,0.5,0.7071067812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666667,0.2581988897,0.5,0.7071067812,1,1,0.0775969962,0.2785623741,0.2616033755,0.5114717739,1
79,https://w3id.org/scholarlydata/person/dmitry-mouromtsev,https://w3id.org/scholarlydata/person/dmitry-muromtsev,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.5555555556,0.7453559925,1,1,1,1,0.2480916031,0.4980879471,0.7065217391,0.8405484752,1
80,https://w3id.org/scholarlydata/person/dmitry-muromtsev,https://w3id.org/scholarlydata/person/dmitry-mouromtsev,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.5555555556,0.7453559925,1,1,1,1,0.2671755725,0.5168902906,0.7608695652,0.872278376,1
81,https://w3id.org/scholarlydata/person/lyndon-j-b-nixon,https://w3id.org/scholarlydata/person/lyndon-nixon,0.0454545455,0.2132007164,0.5,0.7071067812,1,1,0,0,0,0,0,0,0.3333333333,0.5773502692,0.5,0.7071067812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1019417476,0.3192831777,1.3125,1.1456439237,1
82,https://w3id.org/scholarlydata/person/lyndon-j-b-nixon,https://w3id.org/scholarlydata/person/lyndon-nixon,0.0454545455,0.2132007164,0.5,0.7071067812,1,1,0,0,0,0,0,0,0.3333333333,0.5773502692,0.5,0.7071067812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1019417476,0.3192831777,1.3125,1.1456439237,1
83,https://w3id.org/scholarlydata/person/lyndon-nixon,https://w3id.org/scholarlydata/person/lyndon-j-b-nixon,0.0454545455,0.2132007164,0.5,0.7071067812,1,1,0,0,0,0,0,0,0.3333333333,0.5773502692,0.5,0.7071067812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291262136,0.1706640372,0.375,0.6123724357,1
84,https://w3id.org/scholarlydata/person/lyndon-nixon,https://w3id.org/scholarlydata/person/lyndon-j-b-nixon,0.0454545455,0.2132007164,0.5,0.7071067812,1,1,0,0,0,0,0,0,0.3333333333,0.5773502692,0.5,0.7071067812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291262136,0.1706640372,0.375,0.6123724357,1
85,https://w3id.org/scholarlydata/person/francesco-nucci,https://w3id.org/scholarlydata/person/francesco-saverio-nucci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
86,https://w3id.org/scholarlydata/person/francesco-saverio-nucci,https://w3id.org/scholarlydata/person/francesco-nucci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
87,https://w3id.org/scholarlydata/person/andrea-giovanni-nuzzolese,https://w3id.org/scholarlydata/person/andrea-nuzzolese,0.2,0.4472135955,0.6,0.7745966692,1,1,0.2,0.4472135955,0.3333333333,0.5773502692,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2307692308,0.4803844614,1,1,1,1,0.16375,0.4046603514,1.297029703,1.1388721188,1
88,https://w3id.org/scholarlydata/person/andrea-giovanni-nuzzolese,https://w3id.org/scholarlydata/person/andrea-nuzzolese,0.2,0.4472135955,0.6,0.7745966692,1,1,0.2,0.4472135955,0.3333333333,0.5773502692,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2307692308,0.4803844614,1,1,1,1,0.16375,0.4046603514,1.297029703,1.1388721188,1
89,https://w3id.org/scholarlydata/person/andrea-nuzzolese,https://w3id.org/scholarlydata/person/andrea-giovanni-nuzzolese,0.2,0.4472135955,0.6,0.7745966692,1,1,0.2,0.4472135955,0.3333333333,0.5773502692,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2307692308,0.4803844614,1,1,1,1,0.05375,0.2318404624,0.4257425743,0.6524895204,1
90,https://w3id.org/scholarlydata/person/andrea-nuzzolese,https://w3id.org/scholarlydata/person/andrea-giovanni-nuzzolese,0.2,0.4472135955,0.6,0.7745966692,1,1,0.2,0.4472135955,0.3333333333,0.5773502692,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2307692308,0.4803844614,1,1,1,1,0.05375,0.2318404624,0.4257425743,0.6524895204,1
91,https://w3id.org/scholarlydata/person/p-f-patel-schneider,https://w3id.org/scholarlydata/person/peter-patel-schneider,0.6,0.7745966692,1,1,1,1,0.3333333333,0.5773502692,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
92,https://w3id.org/scholarlydata/person/peter-patel-schneider,https://w3id.org/scholarlydata/person/p-f-patel-schneider,0.6,0.7745966692,1,1,1,1,0.3333333333,0.5773502692,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
93,https://w3id.org/scholarlydata/person/h-sofia-pinto,https://w3id.org/scholarlydata/person/helena-sofia-pinto,0.3333333333,0.5773502692,0.5,0.7071067812,1,1,0.25,0.5,1,1,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
94,https://w3id.org/scholarlydata/person/h-sofia-pinto,https://w3id.org/scholarlydata/person/helena-sofia-pinto,0.3333333333,0.5773502692,0.5,0.7071067812,1,1,0.25,0.5,1,1,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
95,https://w3id.org/scholarlydata/person/helena-sofia-pinto,https://w3id.org/scholarlydata/person/h-sofia-pinto,0.3333333333,0.5773502692,0.5,0.7071067812,1,1,0.25,0.5,1,1,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
96,https://w3id.org/scholarlydata/person/helena-sofia-pinto,https://w3id.org/scholarlydata/person/h-sofia-pinto,0.3333333333,0.5773502692,0.5,0.7071067812,1,1,0.25,0.5,1,1,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
97,https://w3id.org/scholarlydata/person/valentina-presutti,https://w3id.org/scholarlydata/person/valetina-presutti,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
98,https://w3id.org/scholarlydata/person/valetina-presutti,https://w3id.org/scholarlydata/person/valentina-presutti,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
99,https://w3id.org/scholarlydata/person/raphael-m-reischuk,https://w3id.org/scholarlydata/person/raphaelm-reischuk,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
100,https://w3id.org/scholarlydata/person/raphaelm-reischuk,https://w3id.org/scholarlydata/person/raphael-m-reischuk,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
101,https://w3id.org/scholarlydata/person/bene-rodriguez-castro,https://w3id.org/scholarlydata/person/benedicto-rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0.4,0.632455532,0.6666666667,0.8164965809,1,1,0.1479452055,0.3846364589,0.3802816901,0.6166698388,1
102,https://w3id.org/scholarlydata/person/benedicto-rodriguez,https://w3id.org/scholarlydata/person/bene-rodriguez-castro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0.4,0.632455532,0.6666666667,0.8164965809,1,1,0.1808219178,0.4252316049,0.4647887324,0.6817541583,1
103,https://w3id.org/scholarlydata/person/uli-sattler,https://w3id.org/scholarlydata/person/ulrike-sattler,0.8333333333,0.9128709292,0.8333333333,0.9128709292,1,1,0.6666666667,0.8164965809,1,1,1,1,0,0,0,0,0,0,0.1052631579,0.3244428423,0.4,0.632455532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714,0.2672612419,0.6666666667,0.8164965809,1,1,0.055089192,0.234710869,0.6,0.7745966692,1
104,https://w3id.org/scholarlydata/person/ulrike-sattler,https://w3id.org/scholarlydata/person/uli-sattler,0.8333333333,0.9128709292,0.8333333333,0.9128709292,1,1,0.6666666667,0.8164965809,1,1,1,1,0,0,0,0,0,0,0.1052631579,0.3244428423,0.4,0.632455532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714,0.2672612419,0.6666666667,0.8164965809,1,1,0.2025183631,0.4500204029,2.2057142857,1.4851647335,1
105,https://w3id.org/scholarlydata/person/juan-f-sequeda,https://w3id.org/scholarlydata/person/juanf-sequeda,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
106,https://w3id.org/scholarlydata/person/juan-f-sequeda,https://w3id.org/scholarlydata/person/juanf-sequeda,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
107,https://w3id.org/scholarlydata/person/juanf-sequeda,https://w3id.org/scholarlydata/person/juan-f-sequeda,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
108,https://w3id.org/scholarlydata/person/juanf-sequeda,https://w3id.org/scholarlydata/person/juan-f-sequeda,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
109,https://w3id.org/scholarlydata/person/baris-sertkaya,https://w3id.org/scholarlydata/person/s-sertkaya,0.25,0.5,1,1,1,1,0.5,0.7071067812,1,1,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
110,https://w3id.org/scholarlydata/person/baris-sertkaya,https://w3id.org/scholarlydata/person/s-sertkaya,0.25,0.5,1,1,1,1,0.5,0.7071067812,1,1,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
111,https://w3id.org/scholarlydata/person/s-sertkaya,https://w3id.org/scholarlydata/person/baris-sertkaya,0.25,0.5,1,1,1,1,0.5,0.7071067812,1,1,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
112,https://w3id.org/scholarlydata/person/s-sertkaya,https://w3id.org/scholarlydata/person/baris-sertkaya,0.25,0.5,1,1,1,1,0.5,0.7071067812,1,1,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
113,https://w3id.org/scholarlydata/person/nigel-r-shadbolt,https://w3id.org/scholarlydata/person/nigel-shadbolt,1,1,1,1,1,1,1,1,1,1,1,1,0.3333333333,0.5773502692,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0.0847457627,0.2911112549,0.1851851852,0.4303314829,1,1,0.1428571429,0.377964473,1.9550561798,1.3982332351,1
114,https://w3id.org/scholarlydata/person/nigel-shadbolt,https://w3id.org/scholarlydata/person/nigel-r-shadbolt,1,1,1,1,1,1,1,1,1,1,1,1,0.3333333333,0.5773502692,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0.0847457627,0.2911112549,0.1851851852,0.4303314829,1,1,0.0509031199,0.2256171976,0.6966292135,0.8346431654,1
115,https://w3id.org/scholarlydata/person/elena-paslaru-bontas-simperl,https://w3id.org/scholarlydata/person/elena-simperl,0.7647058824,0.8744746322,0.962962963,0.9813067629,1,1,0.6,0.7745966692,0.75,0.8660254038,1,1,0.3333333333,0.5773502692,1,1,1,1,0.0476190476,0.2182178902,0.1,0.316227766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1445603577,0.3802109384,0.3391608392,0.5823751705,1
116,https://w3id.org/scholarlydata/person/elena-simperl,https://w3id.org/scholarlydata/person/elena-paslaru-bontas-simperl,0.7647058824,0.8744746322,0.962962963,0.9813067629,1,1,0.6,0.7745966692,0.75,0.8660254038,1,1,0.3333333333,0.5773502692,1,1,1,1,0.0476190476,0.2182178902,0.1,0.316227766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1251862891,0.3538167451,0.2937062937,0.5419467628,1
117,https://w3id.org/scholarlydata/person/l-v-subramaniam,https://w3id.org/scholarlydata/person/l-venkata-subramaniam,0.6,0.7745966692,0.75,0.8660254038,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0.5,0.7071067812,1,1,1,1,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
118,https://w3id.org/scholarlydata/person/l-v-subramaniam,https://w3id.org/scholarlydata/person/l-venkata-subramaniam,0.6,0.7745966692,0.75,0.8660254038,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0.5,0.7071067812,1,1,1,1,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
119,https://w3id.org/scholarlydata/person/l-venkata-subramaniam,https://w3id.org/scholarlydata/person/l-v-subramaniam,0.6,0.7745966692,0.75,0.8660254038,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0.5,0.7071067812,1,1,1,1,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
120,https://w3id.org/scholarlydata/person/l-venkata-subramaniam,https://w3id.org/scholarlydata/person/l-v-subramaniam,0.6,0.7745966692,0.75,0.8660254038,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0.5,0.7071067812,1,1,1,1,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
121,https://w3id.org/scholarlydata/person/fabian-m-suchanek,https://w3id.org/scholarlydata/person/fabian-suchanek,0.4285714286,0.6546536707,1,1,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0.1,0.316227766,0.5,0.7071067812,1,1,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
122,https://w3id.org/scholarlydata/person/fabian-m-suchanek,https://w3id.org/scholarlydata/person/fabian-suchanek,0.4285714286,0.6546536707,1,1,1,1,0.5,0.7071067812,1,1,1,1,0,0,0,0,0,0,0.1,0.316227766,0.5,0.7071067812,1,1,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
123,https://w3id.org/scholarlydata/person/fabian-m-suchanek,https://w3id.org/scholarlydata/person/fabianm-suchanek,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,1
