1.0,0.975,1.0,0.9873417721518987,1.0,0.6461538461538462,0.7850467289719627,0.9878048780487805,0.9878048780487805,0.9878048780487805
0.9,0.975,1.0,0.9873417721518987,1.0,0.6461538461538462,0.7850467289719627,0.9878048780487805,0.9878048780487805,0.9878048780487805
0.8,0.975,1.0,0.9873417721518987,1.0,0.6461538461538462,0.7850467289719627,0.9878048780487805,0.9878048780487805,0.9878048780487805
0.7000000000000001,0.975,1.0,0.9873417721518987,1.0,0.6461538461538462,0.7850467289719627,0.9878048780487805,0.9878048780487805,0.9878048780487805
0.6000000000000001,0.975,1.0,0.9873417721518987,1.0,0.6461538461538462,0.7850467289719627,0.9878048780487805,0.9878048780487805,0.9878048780487805
0.5000000000000001,0.975,1.0,0.9873417721518987,1.0,0.6461538461538462,0.7850467289719627,0.9878048780487805,0.9878048780487805,0.9878048780487805
0.40000000000000013,0.975,1.0,0.9873417721518987,1.0,0.6461538461538462,0.7850467289719627,0.9878048780487805,0.9878048780487805,0.9878048780487805
0.30000000000000016,0.975,1.0,0.9873417721518987,1.0,0.6461538461538462,0.7850467289719627,0.9878048780487805,0.9878048780487805,0.9878048780487805
0.20000000000000015,0.975,1.0,0.9873417721518987,1.0,0.6461538461538462,0.7850467289719627,0.9878048780487805,0.9878048780487805,0.9878048780487805
0.10000000000000014,0.975,1.0,0.9873417721518987,1.0,0.6461538461538462,0.7850467289719627,0.9878048780487805,0.9878048780487805,0.9878048780487805
1.3877787807814457E-16,0.975,1.0,0.9873417721518987,1.0,0.6461538461538462,0.7850467289719627,0.9878048780487805,0.9878048780487805,0.9878048780487805
