INDEX,URI_1,URI_2,org_name_0|null,org_name_0|sqrt,org_name_1|null,org_name_1|sqrt,org_member_name_0|null,org_member_name_0|sqrt,org_member_name_1|null,org_member_name_1|sqrt,org_member_uri_0|null,org_member_uri_0|sqrt,org_member_uri_1|null,org_member_uri_1|sqrt,org_participated_event_uri_0|null,org_participated_event_uri_0|sqrt,org_participated_event_uri_1|null,org_participated_event_uri_1|sqrt,TRUTH
16,https://w3id.org/scholarlydata/organisation/gesis---leibniz-institute-for-the-social-sciences,https://w3id.org/scholarlydata/organisation/university-of-koblenz-landau,0.1,0.31622776601683794,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.21821789023599236,0.5,0.7071067811865476,0
17,https://w3id.org/scholarlydata/organisation/inria,https://w3id.org/scholarlydata/organisation/inria-rhone-alpes,0.5,0.7071067811865476,0.5,0.7071067811865476,0.14634146341463414,0.38254602783800296,0.3,0.5477225575051661,0.14285714285714285,0.3779644730092272,0.42857142857142855,0.6546536707079771,0.09090909090909091,0.30151134457776363,0.1875,0.4330127018922193,1
18,https://w3id.org/scholarlydata/organisation/knowledge-media-institute-the-open-university,https://w3id.org/scholarlydata/organisation/kmi-the-open-university-uk,0.08333333333333333,0.28867513459481287,0.5,0.7071067811865476,0.2037037037037037,0.45133546692422,0.4583333333333333,0.67700320038633,0.14545454545454545,0.3813850356982369,0.42105263157894735,0.6488856845230502,0.0,0.0,0.0,0.0,1
19,https://w3id.org/scholarlydata/organisation/talis-information-limited,https://w3id.org/scholarlydata/organisation/talis,0.25,0.5,1.0,1.0,0.2,0.4472135954999579,0.5,0.7071067811865476,0.16666666666666666,0.408248290463863,1.0,1.0,0.0,0.0,0.0,0.0,1
20,https://w3id.org/scholarlydata/organisation/tu-ilmenau,https://w3id.org/scholarlydata/organisation/technische-universitaet-ilmenau,0.5,0.7071067811865476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
21,https://w3id.org/scholarlydata/organisation/samsung-electronics,https://w3id.org/scholarlydata/organisation/samsung-sisa,0.5,0.7071067811865476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,https://w3id.org/scholarlydata/organisation/university-of-manchester,https://w3id.org/scholarlydata/organisation/university-of-manchester-uk,0.2,0.4472135954999579,0.5,0.7071067811865476,0.24,0.4898979485566356,0.4864864864864865,0.6974858324629157,0.2054794520547945,0.45329841391162456,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,1
23,https://w3id.org/scholarlydata/organisation/open-university,https://w3id.org/scholarlydata/organisation/kmi-the-open-university-uk,0.08333333333333333,0.28867513459481287,1.0,1.0,0.022727272727272728,0.15075567228888181,1.0,1.0,0.022727272727272728,0.15075567228888181,1.0,1.0,0.0,0.0,0.0,0.0,0
24,https://w3id.org/scholarlydata/organisation/university-of-sheffield,https://w3id.org/scholarlydata/organisation/university-of-sheffield-uk,0.3333333333333333,0.5773502691896257,1.0,1.0,0.22950819672131148,0.47907013758040845,0.8235294117647058,0.9074852129730301,0.21666666666666667,0.4654746681256314,0.8666666666666667,0.9309493362512627,0.0,0.0,0.0,0.0,1
25,https://w3id.org/scholarlydata/organisation/ontology-engineering-group-laboratorio-de-inteligencia-artificial-facultad-de-informática-universidad-politecnica-de-madrid-,https://w3id.org/scholarlydata/organisation/universidad-politecnica-de-madrid,0.25,0.5,1.0,1.0,0.0625,0.25,0.4,0.6324555320336759,0.034482758620689655,0.18569533817705186,1.0,1.0,0.12121212121212122,0.3481553119113957,1.0,1.0,1
26,https://w3id.org/scholarlydata/organisation/kmi-the-open-university,https://w3id.org/scholarlydata/organisation/kmi-the-open-university-uk,0.08333333333333333,0.28867513459481287,0.5,0.7071067811865476,0.2641509433962264,0.5139561687500467,0.5384615384615384,0.7337993857053428,0.2641509433962264,0.5139561687500467,0.6086956521739131,0.7801894976054939,0.0,0.0,0.0,0.0,1
27,https://w3id.org/scholarlydata/organisation/kmi-open-university,https://w3id.org/scholarlydata/organisation/kmi-the-open-university-uk,0.07692307692307693,0.2773500981126146,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.16222142113076254,1.0,1.0,1
28,https://w3id.org/scholarlydata/organisation/institute-aifb-karlsruhe-institute-of-technology,https://w3id.org/scholarlydata/organisation/institut-aifb-universitaet-karlsruhe,0.043478260869565216,0.20851441405707477,1.0,1.0,0.04878048780487805,0.2208630521496931,1.0,1.0,0.030303030303030304,0.17407765595569785,1.0,1.0,0.0,0.0,0.0,0.0,1
29,https://w3id.org/scholarlydata/organisation/the-university-of-manchester,https://w3id.org/scholarlydata/organisation/university-of-manchester-uk,0.25,0.5,1.0,1.0,0.017241379310344827,0.13130643285972254,1.0,1.0,0.017241379310344827,0.13130643285972254,1.0,1.0,0.0,0.0,0.0,0.0,1
30,https://w3id.org/scholarlydata/organisation/the-open-university,https://w3id.org/scholarlydata/organisation/kmi-the-open-university-uk,0.08333333333333333,0.28867513459481287,1.0,1.0,0.2962962962962963,0.5443310539518174,0.5517241379310345,0.7427813527082074,0.2962962962962963,0.5443310539518174,0.6153846153846154,0.7844645405527362,0.0,0.0,0.0,0.0,1
31,https://w3id.org/scholarlydata/organisation/institute-aifb,https://w3id.org/scholarlydata/organisation/institut-aifb-universitaet-karlsruhe,0.043478260869565216,0.20851441405707477,1.0,1.0,0.0975609756097561,0.31234752377721214,0.8,0.8944271909999159,0.030303030303030304,0.17407765595569785,1.0,1.0,0.0,0.0,0.0,0.0,1
32,https://w3id.org/scholarlydata/organisation/universitat-koblenz-landau,https://w3id.org/scholarlydata/organisation/university-of-koblenz-landau,0.1,0.31622776601683794,1.0,1.0,0.03333333333333333,0.18257418583505536,1.0,1.0,0.03225806451612903,0.1796053020267749,1.0,1.0,0.05,0.22360679774997896,1.0,1.0,1
33,https://w3id.org/scholarlydata/organisation/ontology-engineering-group-universidad-politecnica-de-madrid,https://w3id.org/scholarlydata/organisation/ontology-engineering-group-universidad-politecnica,0.25,0.5,0.3333333333333333,0.5773502691896257,0.125,0.3535533905932738,0.16666666666666666,0.408248290463863,0.07142857142857142,0.2672612419124244,0.16666666666666666,0.408248290463863,0.1,0.31622776601683794,0.25,0.5,1
34,https://w3id.org/scholarlydata/organisation/max-planck-institut-fur-informatik,https://w3id.org/scholarlydata/organisation/max-planck-institute-for-informatics,0.25,0.5,1.0,1.0,0.04,0.2,1.0,1.0,0.04,0.2,1.0,1.0,0.0,0.0,0.0,0.0,1
