INDEX,URI_1,URI_2,per_from_org_name_union|null,per_from_org_name_presence,per_from_org_name_union|sqrt,per_from_org_name_max|null,per_from_org_name_max|sqrt,per_from_org_name_lev|null,per_from_org_uri_union|null,per_from_org_uri_presence,per_from_org_uri_union|sqrt,per_from_org_uri_max|null,per_from_org_uri_max|sqrt,per_from_org_uri_lev|null,per_name_union|null,per_name_presence,per_name_union|sqrt,per_name_max|null,per_name_max|sqrt,per_name_lev|null,per_participated_event_uri_union|null,per_participated_event_uri_presence,per_participated_event_uri_union|sqrt,per_participated_event_uri_max|null,per_participated_event_uri_max|sqrt,per_participated_event_uri_lev|null,per_published_work_uri_union|null,per_published_work_uri_presence,per_published_work_uri_union|sqrt,per_published_work_uri_max|null,per_published_work_uri_max|sqrt,per_published_work_uri_lev|null,per_role_at_event_uri_union|null,per_role_at_event_uri_presence,per_role_at_event_uri_union|sqrt,per_role_at_event_uri_max|null,per_role_at_event_uri_max|sqrt,per_role_at_event_uri_lev|null,per_published_work_coauthor_union|null,per_published_work_coauthor_presence,per_published_work_coauthor_union|sqrt,per_published_work_coauthor_max|null,per_published_work_coauthor_max|sqrt,per_published_work_coauthor_lev|null,per_published_work_bow_union|null,per_published_work_bow_presence,per_published_work_bow_union|sqrt,per_published_work_bow_max|null,per_published_work_bow_max|sqrt,TRUTH
204,https://w3id.org/scholarlydata/person/atish-das-sarma,https://w3id.org/scholarlydata/person/anish-das-sarma,0.0,2.0,0.0,0.0,0.0,0.0919651746749878,0.0,2.0,0.0,0.0,0.0,0.7460317611694336,0.0,2.0,0.0,0.0,0.0,0.9333333373069763,0.5,2.0,0.7071067811865476,0.01798620996209156,0.1341126763661495,0.9622641503810883,0.0,2.0,0.0,0.0,0.0,0.8507462739944458,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.790319561958313,0.020477815699658702,2.0,0.1431007187251647,0.05084745762711865,0.22549380840084865,0
205,https://w3id.org/scholarlydata/person/brian-davis,https://w3id.org/scholarlydata/person/cornelia-davis,0.0,2.0,0.0,0.0,0.0,0.04698387384414673,0.0,2.0,0.0,0.0,0.0,0.814546267191569,0.0,2.0,0.0,0.0,0.0,0.5714285373687744,0.0,2.0,0.0,0.0,0.0,0.7688524782657623,0.0,2.0,0.0,0.0,0.0,0.5852803736925125,0.0,2.0,0.0,0.0,0.0,0.8976377844810486,0.0,1.0,0.0,0.0,0.0,0.0,0.03483606557377049,2.0,0.1866442219137,0.20359281437125748,0.4512126044020241,0
206,https://w3id.org/scholarlydata/person/brian-davis,https://w3id.org/scholarlydata/person/hugh-c-davis,0.0,2.0,0.0,0.0,0.0,0.2170502539475759,0.0,2.0,0.0,0.0,0.0,0.7101449370384216,0.0,2.0,0.0,0.0,0.0,0.5,0.1,2.0,0.31622776601683794,0.01798620996209156,0.1341126763661495,0.90545454621315,0.0,2.0,0.0,0.0,0.0,0.7824429646134377,0.0,2.0,0.0,0.0,0.0,0.7950819730758667,0.0,2.0,0.0,0.0,0.0,0.7616840569596541,0.022703818369453045,2.0,0.1506778629044527,0.14864864864864866,0.3855498004780299,0
207,https://w3id.org/scholarlydata/person/brian-davis,https://w3id.org/scholarlydata/person/joseph-davis,0.0,2.0,0.0,0.0,0.0,0.25249390840530395,0.0,2.0,0.0,0.0,0.0,0.7552083333333334,0.0,2.0,0.0,0.0,0.0,0.5,0.09090909090909091,2.0,0.30151134457776363,0.02371293658878339,0.15399005353847822,0.8963636368513108,0.0,2.0,0.0,0.0,0.0,0.7734335698187351,0.0,2.0,0.0,0.0,0.0,0.8866120278835297,0.0,2.0,0.0,0.0,0.0,0.7556812250823306,0.03406593406593406,2.0,0.18456959139016932,0.3163265306122449,0.5624291338579865,0
208,https://w3id.org/scholarlydata/person/cornelia-davis,https://w3id.org/scholarlydata/person/brian-davis,0.0,2.0,0.0,0.0,0.0,0.04698387384414673,0.0,2.0,0.0,0.0,0.0,0.814546267191569,0.0,2.0,0.0,0.0,0.0,0.5714285373687744,0.0,2.0,0.0,0.0,0.0,0.7688524782657623,0.0,2.0,0.0,0.0,0.0,0.5852803736925125,0.0,2.0,0.0,0.0,0.0,0.8976377844810486,0.0,1.0,0.0,0.0,0.0,0.0,0.03483606557377049,2.0,0.1866442219137,0.20359281437125748,0.4512126044020241,0
209,https://w3id.org/scholarlydata/person/cornelia-davis,https://w3id.org/scholarlydata/person/hugh-c-davis,0.0,2.0,0.0,0.0,0.0,0.06999199589093526,0.0,2.0,0.0,0.0,0.0,0.6666666269302368,0.0,2.0,0.0,0.0,0.0,0.4285714030265808,0.0,2.0,0.0,0.0,0.0,0.7868852615356445,0.0,2.0,0.0,0.0,0.0,0.5607476234436035,0.0,2.0,0.0,0.0,0.0,0.7165354490280151,0.0,1.0,0.0,0.0,0.0,0.0,0.029411764705882353,2.0,0.17149858514250885,0.060810810810810814,0.24659848095803594,0
210,https://w3id.org/scholarlydata/person/cornelia-davis,https://w3id.org/scholarlydata/person/joseph-davis,0.0,2.0,0.0,0.0,0.0,0.04583334922790527,0.0,2.0,0.0,0.0,0.0,0.703125,0.0,2.0,0.0,0.0,0.0,0.5714285373687744,0.0,2.0,0.0,0.0,0.0,0.7704918086528778,0.0,2.0,0.0,0.0,0.0,0.5467289686203003,0.0,2.0,0.0,0.0,0.0,0.8070866167545319,0.0,1.0,0.0,0.0,0.0,0.0,0.023166023166023165,2.0,0.1522038868295523,0.061224489795918366,0.24743582965269675,0
211,https://w3id.org/scholarlydata/person/hugh-c-davis,https://w3id.org/scholarlydata/person/brian-davis,0.0,2.0,0.0,0.0,0.0,0.2170502539475759,0.0,2.0,0.0,0.0,0.0,0.7101449370384216,0.0,2.0,0.0,0.0,0.0,0.5,0.1,2.0,0.31622776601683794,0.01798620996209156,0.1341126763661495,0.90545454621315,0.0,2.0,0.0,0.0,0.0,0.7824429646134377,0.0,2.0,0.0,0.0,0.0,0.7950819730758667,0.0,2.0,0.0,0.0,0.0,0.7616840569596541,0.022703818369453045,2.0,0.1506778629044527,0.14864864864864866,0.3855498004780299,0
212,https://w3id.org/scholarlydata/person/hugh-c-davis,https://w3id.org/scholarlydata/person/cornelia-davis,0.0,2.0,0.0,0.0,0.0,0.06999199589093526,0.0,2.0,0.0,0.0,0.0,0.6666666269302368,0.0,2.0,0.0,0.0,0.0,0.4285714030265808,0.0,2.0,0.0,0.0,0.0,0.7868852615356445,0.0,2.0,0.0,0.0,0.0,0.5607476234436035,0.0,2.0,0.0,0.0,0.0,0.7165354490280151,0.0,1.0,0.0,0.0,0.0,0.0,0.029411764705882353,2.0,0.17149858514250885,0.060810810810810814,0.24659848095803594,0
213,https://w3id.org/scholarlydata/person/hugh-c-davis,https://w3id.org/scholarlydata/person/joseph-davis,0.0,2.0,0.0,0.0,0.0,0.3500031580527624,0.0,2.0,0.0,0.0,0.0,0.8550724983215332,0.0,2.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.9454545378684998,0.0,2.0,0.0,0.0,0.0,0.8521127104759216,0.5,2.0,0.7071067811865476,0.01798620996209156,0.1341126763661495,0.8975409865379333,0.0,2.0,0.0,0.0,0.0,0.7614540358384451,0.0379746835443038,2.0,0.19487094073848926,0.09183673469387756,0.30304576336566325,0
