INDEX,URI_1,URI_2,org_name_union|null,org_name_presence,org_name_union|sqrt,org_name_max|null,org_name_max|sqrt,org_name_lev|null,org_member_name_union|null,org_member_name_presence,org_member_name_union|sqrt,org_member_name_max|null,org_member_name_max|sqrt,org_member_name_lev|null,org_member_uri_union|null,org_member_uri_presence,org_member_uri_union|sqrt,org_member_uri_max|null,org_member_uri_max|sqrt,org_member_uri_lev|null,org_participated_event_uri_union|null,org_participated_event_uri_presence,org_participated_event_uri_union|sqrt,org_participated_event_uri_max|null,org_participated_event_uri_max|sqrt,org_participated_event_uri_lev|null,TRUTH
12,https://w3id.org/scholarlydata/organisation/gesis-leibniz-institute-for-the-social-sciences,https://w3id.org/scholarlydata/organisation/university-of-koblenz-landau,0.1,2.0,0.31622776601683794,0.5,0.7071067811865476,0.21117611394988167,0.05,2.0,0.22360679774997896,0.15384615384615385,0.3922322702763681,0.18344856968609027,0.047619047619047616,2.0,0.21821789023599236,0.15384615384615385,0.3922322702763681,0.7657335585459291,0.34782608695652173,2.0,0.5897678246195885,0.7272727272727273,0.8528028654224418,0.8583462005311792,0
13,https://w3id.org/scholarlydata/organisation/eurecom,https://w3id.org/scholarlydata/organisation/institute-eurecom,0.5,2.0,0.7071067811865476,1.0,1.0,0.705882340669632,0.2,2.0,0.4472135954999579,0.6666666666666666,0.816496580927726,0.21695835060543486,0.14285714285714285,2.0,0.3779644730092272,0.6666666666666666,0.816496580927726,0.7760529243029081,0.07692307692307693,2.0,0.2773500981126146,0.25,0.5,0.8762607216835022,1
14,https://w3id.org/scholarlydata/organisation/aifb-karlsruhe-institute-of-technology,https://w3id.org/scholarlydata/organisation/institut-aifb-universitaet-karlsruhe,0.047619047619047616,2.0,0.21821789023599236,1.0,1.0,0.35660230545770555,0.05,2.0,0.22360679774997896,1.0,1.0,0.2028603911399841,0.06060606060606061,2.0,0.24618298195866548,1.0,1.0,0.769307761481314,0.0,2.0,0.0,0.0,0.0,0.8604749303597671,1
15,https://w3id.org/scholarlydata/organisation/gesis---leibniz-institute-for-the-social-sciences,https://w3id.org/scholarlydata/organisation/gesis-leibniz-institute-for-the-social-sciences,0.5,2.0,0.7071067811865476,1.0,1.0,0.5531914830207825,0.07142857142857142,2.0,0.2672612419124244,0.5,0.7071067811865476,0.1950037662799542,0.07142857142857142,2.0,0.2672612419124244,0.5,0.7071067811865476,0.776318765603579,0.08333333333333333,2.0,0.28867513459481287,0.5,0.7071067811865476,0.9140495793385939,1
16,https://w3id.org/scholarlydata/organisation/gesis---leibniz-institute-for-the-social-sciences,https://w3id.org/scholarlydata/organisation/university-of-koblenz-landau,0.1111111111111111,2.0,0.3333333333333333,1.0,1.0,0.3120567202568054,0.0,2.0,0.0,0.0,0.0,0.17485176283737708,0.0,2.0,0.0,0.0,0.0,0.7671104265797523,0.047619047619047616,2.0,0.21821789023599236,0.5,0.7071067811865476,0.8775566950440407,0
17,https://w3id.org/scholarlydata/organisation/inria,https://w3id.org/scholarlydata/organisation/inria-rhone-alpes,0.5,2.0,0.7071067811865476,1.0,1.0,0.6470588147640228,0.14634146341463414,2.0,0.38254602783800296,0.42857142857142855,0.6546536707079771,0.20462074424281265,0.14285714285714285,2.0,0.3779644730092272,0.42857142857142855,0.6546536707079771,0.7641321825129646,0.09090909090909091,2.0,0.30151134457776363,0.1875,0.4330127018922193,0.8537968955934049,1
18,https://w3id.org/scholarlydata/organisation/knowledge-media-institute-the-open-university,https://w3id.org/scholarlydata/organisation/kmi-the-open-university-uk,0.09090909090909091,2.0,0.30151134457776363,1.0,1.0,0.5420737916773016,0.18867924528301888,2.0,0.4343722427630694,0.5,0.7071067811865476,0.18633236573186035,0.14545454545454545,2.0,0.3813850356982369,0.42105263157894735,0.6488856845230502,0.7714574635741815,0.0,2.0,0.0,0.0,0.0,0.8358617147855592,1
19,https://w3id.org/scholarlydata/organisation/talis-information-limited,https://w3id.org/scholarlydata/organisation/talis,0.25,2.0,0.5,1.0,1.0,0.564481794834137,0.2,2.0,0.4472135954999579,1.0,1.0,0.32537461519241334,0.16666666666666666,2.0,0.408248290463863,1.0,1.0,0.8201769888401031,0.0,2.0,0.0,0.0,0.0,0.7944712380568186,1
20,https://w3id.org/scholarlydata/organisation/tu-ilmenau,https://w3id.org/scholarlydata/organisation/technische-universitaet-ilmenau,0.5,2.0,0.7071067811865476,1.0,1.0,0.6666666567325592,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.8987012931278773,1
21,https://w3id.org/scholarlydata/organisation/samsung-electronics,https://w3id.org/scholarlydata/organisation/samsung-sisa,0.5,2.0,0.7071067811865476,1.0,1.0,0.7368420958518982,0.0,2.0,0.0,0.0,0.0,0.25407924254735315,0.0,2.0,0.0,0.0,0.0,0.7843137383460999,0.0,2.0,0.0,0.0,0.0,0.8363636434078217,1
